entity_id,entity_type,name,region,business_unit,criticality,service_provider_type,trust_level,lifecycle_status,data_classification
COMP-0049,SOFTWARE_COMPONENT,Software Component 0049,EU-CENTRAL,Data,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0050,SOFTWARE_COMPONENT,Software Component 0050,EU-WEST,Commerce,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0051,SOFTWARE_COMPONENT,Software Component 0051,LATAM,Legal,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0052,SOFTWARE_COMPONENT,Software Component 0052,LATAM,HR,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0053,SOFTWARE_COMPONENT,Software Component 0053,AP-SOUTH,Security,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0054,SOFTWARE_COMPONENT,Software Component 0054,AP-SOUTH,HR,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0055,SOFTWARE_COMPONENT,Software Component 0055,AP-NORTHEAST,Engineering,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0056,SOFTWARE_COMPONENT,Software Component 0056,EU-CENTRAL,Corporate,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0057,SOFTWARE_COMPONENT,Software Component 0057,GLOBAL,Finance,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0058,SOFTWARE_COMPONENT,Software Component 0058,LATAM,Security,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0059,SOFTWARE_COMPONENT,Software Component 0059,EU-WEST,Support,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0060,SOFTWARE_COMPONENT,Software Component 0060,LATAM,Manufacturing,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0061,SOFTWARE_COMPONENT,Software Component 0061,LATAM,Security,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0062,SOFTWARE_COMPONENT,Software Component 0062,EU-WEST,HR,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0063,SOFTWARE_COMPONENT,Software Component 0063,GLOBAL,Legal,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0064,SOFTWARE_COMPONENT,Software Component 0064,US-WEST,Corporate,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0065,SOFTWARE_COMPONENT,Software Component 0065,EU-CENTRAL,Commerce,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0066,SOFTWARE_COMPONENT,Software Component 0066,GLOBAL,Sales,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0067,SOFTWARE_COMPONENT,Software Component 0067,US-EAST,Supply Chain,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0068,SOFTWARE_COMPONENT,Software Component 0068,AP-NORTHEAST,Commerce,HIGH,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
COMP-0069,SOFTWARE_COMPONENT,Software Component 0069,LATAM,Sales,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0070,SOFTWARE_COMPONENT,Software Component 0070,EU-CENTRAL,Finance,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0071,SOFTWARE_COMPONENT,Software Component 0071,US-EAST,Finance,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0072,SOFTWARE_COMPONENT,Software Component 0072,EU-WEST,Legal,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0073,SOFTWARE_COMPONENT,Software Component 0073,EU-CENTRAL,Security,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0074,SOFTWARE_COMPONENT,Software Component 0074,LATAM,Manufacturing,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0075,SOFTWARE_COMPONENT,Software Component 0075,GLOBAL,Support,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0076,SOFTWARE_COMPONENT,Software Component 0076,AP-NORTHEAST,Supply Chain,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0077,SOFTWARE_COMPONENT,Software Component 0077,EU-CENTRAL,Security,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0078,SOFTWARE_COMPONENT,Software Component 0078,AP-NORTHEAST,Corporate,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0079,SOFTWARE_COMPONENT,Software Component 0079,EU-CENTRAL,Supply Chain,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0080,SOFTWARE_COMPONENT,Software Component 0080,EU-WEST,Commerce,HIGH,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
COMP-0081,SOFTWARE_COMPONENT,Software Component 0081,US-WEST,Commerce,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0082,SOFTWARE_COMPONENT,Software Component 0082,EU-CENTRAL,Support,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0083,SOFTWARE_COMPONENT,Software Component 0083,EU-WEST,HR,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0084,SOFTWARE_COMPONENT,Software Component 0084,GLOBAL,Sales,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0085,SOFTWARE_COMPONENT,Software Component 0085,AP-NORTHEAST,Finance,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0086,SOFTWARE_COMPONENT,Software Component 0086,EU-WEST,Data,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0087,SOFTWARE_COMPONENT,Software Component 0087,AP-SOUTH,HR,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0088,SOFTWARE_COMPONENT,Software Component 0088,EU-CENTRAL,Finance,CRITICAL,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
COMP-0089,SOFTWARE_COMPONENT,Software Component 0089,LATAM,Commerce,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0090,SOFTWARE_COMPONENT,Software Component 0090,AP-NORTHEAST,Finance,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0091,SOFTWARE_COMPONENT,Software Component 0091,AP-NORTHEAST,Data,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0092,SOFTWARE_COMPONENT,Software Component 0092,US-EAST,Supply Chain,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0093,SOFTWARE_COMPONENT,Software Component 0093,AP-SOUTH,HR,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0094,SOFTWARE_COMPONENT,Software Component 0094,EU-CENTRAL,Supply Chain,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0095,SOFTWARE_COMPONENT,Software Component 0095,LATAM,Engineering,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0096,SOFTWARE_COMPONENT,Software Component 0096,US-EAST,Manufacturing,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0097,SOFTWARE_COMPONENT,Software Component 0097,LATAM,Support,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0098,SOFTWARE_COMPONENT,Software Component 0098,GLOBAL,Supply Chain,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0099,SOFTWARE_COMPONENT,Software Component 0099,US-WEST,Engineering,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0100,SOFTWARE_COMPONENT,Software Component 0100,AP-NORTHEAST,Commerce,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0101,SOFTWARE_COMPONENT,Software Component 0101,EU-WEST,Support,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0102,SOFTWARE_COMPONENT,Software Component 0102,US-WEST,Supply Chain,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0103,SOFTWARE_COMPONENT,Software Component 0103,AP-SOUTH,Support,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0104,SOFTWARE_COMPONENT,Software Component 0104,EU-CENTRAL,Manufacturing,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0105,SOFTWARE_COMPONENT,Software Component 0105,EU-CENTRAL,Sales,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0106,SOFTWARE_COMPONENT,Software Component 0106,EU-CENTRAL,Data,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0107,SOFTWARE_COMPONENT,Software Component 0107,US-EAST,Data,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0108,SOFTWARE_COMPONENT,Software Component 0108,GLOBAL,HR,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0109,SOFTWARE_COMPONENT,Software Component 0109,US-WEST,Support,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0110,SOFTWARE_COMPONENT,Software Component 0110,AP-SOUTH,Corporate,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0111,SOFTWARE_COMPONENT,Software Component 0111,US-WEST,HR,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0112,SOFTWARE_COMPONENT,Software Component 0112,AP-NORTHEAST,Security,LOW,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
COMP-0113,SOFTWARE_COMPONENT,Software Component 0113,AP-SOUTH,Legal,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0114,SOFTWARE_COMPONENT,Software Component 0114,US-WEST,Data,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0115,SOFTWARE_COMPONENT,Software Component 0115,US-WEST,Support,MEDIUM,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
COMP-0116,SOFTWARE_COMPONENT,Software Component 0116,US-WEST,HR,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0117,SOFTWARE_COMPONENT,Software Component 0117,EU-CENTRAL,Supply Chain,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0118,SOFTWARE_COMPONENT,Software Component 0118,AP-SOUTH,Security,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0119,SOFTWARE_COMPONENT,Software Component 0119,GLOBAL,Supply Chain,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0120,SOFTWARE_COMPONENT,Software Component 0120,AP-NORTHEAST,Sales,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0121,SOFTWARE_COMPONENT,Software Component 0121,AP-SOUTH,Commerce,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0122,SOFTWARE_COMPONENT,Software Component 0122,AP-NORTHEAST,Legal,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0123,SOFTWARE_COMPONENT,Software Component 0123,US-WEST,Manufacturing,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0124,SOFTWARE_COMPONENT,Software Component 0124,EU-WEST,Supply Chain,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0125,SOFTWARE_COMPONENT,Software Component 0125,US-EAST,Engineering,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0126,SOFTWARE_COMPONENT,Software Component 0126,AP-NORTHEAST,Corporate,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0127,SOFTWARE_COMPONENT,Software Component 0127,US-EAST,Sales,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0128,SOFTWARE_COMPONENT,Software Component 0128,AP-SOUTH,Finance,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0129,SOFTWARE_COMPONENT,Software Component 0129,LATAM,Legal,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0130,SOFTWARE_COMPONENT,Software Component 0130,US-EAST,Commerce,CRITICAL,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
COMP-0131,SOFTWARE_COMPONENT,Software Component 0131,LATAM,HR,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0132,SOFTWARE_COMPONENT,Software Component 0132,US-WEST,Sales,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0133,SOFTWARE_COMPONENT,Software Component 0133,LATAM,Manufacturing,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0134,SOFTWARE_COMPONENT,Software Component 0134,EU-CENTRAL,Engineering,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0135,SOFTWARE_COMPONENT,Software Component 0135,GLOBAL,Supply Chain,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0136,SOFTWARE_COMPONENT,Software Component 0136,EU-CENTRAL,Commerce,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0137,SOFTWARE_COMPONENT,Software Component 0137,US-EAST,HR,HIGH,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
COMP-0138,SOFTWARE_COMPONENT,Software Component 0138,EU-CENTRAL,Corporate,HIGH,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
COMP-0139,SOFTWARE_COMPONENT,Software Component 0139,GLOBAL,Support,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0140,SOFTWARE_COMPONENT,Software Component 0140,LATAM,Engineering,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0141,SOFTWARE_COMPONENT,Software Component 0141,AP-NORTHEAST,Supply Chain,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0142,SOFTWARE_COMPONENT,Software Component 0142,GLOBAL,HR,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0143,SOFTWARE_COMPONENT,Software Component 0143,GLOBAL,Legal,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0144,SOFTWARE_COMPONENT,Software Component 0144,US-WEST,Support,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0145,SOFTWARE_COMPONENT,Software Component 0145,AP-SOUTH,Security,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0146,SOFTWARE_COMPONENT,Software Component 0146,US-EAST,HR,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0147,SOFTWARE_COMPONENT,Software Component 0147,US-EAST,Sales,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0148,SOFTWARE_COMPONENT,Software Component 0148,US-WEST,Commerce,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0149,SOFTWARE_COMPONENT,Software Component 0149,AP-SOUTH,Security,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0150,SOFTWARE_COMPONENT,Software Component 0150,US-EAST,Engineering,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0151,SOFTWARE_COMPONENT,Software Component 0151,EU-WEST,Data,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0152,SOFTWARE_COMPONENT,Software Component 0152,GLOBAL,Corporate,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0153,SOFTWARE_COMPONENT,Software Component 0153,EU-CENTRAL,HR,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0154,SOFTWARE_COMPONENT,Software Component 0154,US-EAST,Sales,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0155,SOFTWARE_COMPONENT,Software Component 0155,US-WEST,Corporate,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0156,SOFTWARE_COMPONENT,Software Component 0156,GLOBAL,Engineering,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0157,SOFTWARE_COMPONENT,Software Component 0157,EU-WEST,HR,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0158,SOFTWARE_COMPONENT,Software Component 0158,AP-NORTHEAST,Supply Chain,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0159,SOFTWARE_COMPONENT,Software Component 0159,US-WEST,Data,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0160,SOFTWARE_COMPONENT,Software Component 0160,AP-SOUTH,HR,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0161,SOFTWARE_COMPONENT,Software Component 0161,LATAM,Engineering,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0162,SOFTWARE_COMPONENT,Software Component 0162,US-WEST,Sales,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0163,SOFTWARE_COMPONENT,Software Component 0163,US-EAST,HR,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0164,SOFTWARE_COMPONENT,Software Component 0164,US-WEST,HR,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0165,SOFTWARE_COMPONENT,Software Component 0165,AP-NORTHEAST,Finance,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0166,SOFTWARE_COMPONENT,Software Component 0166,US-EAST,Data,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0167,SOFTWARE_COMPONENT,Software Component 0167,AP-SOUTH,HR,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0168,SOFTWARE_COMPONENT,Software Component 0168,AP-SOUTH,Support,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0169,SOFTWARE_COMPONENT,Software Component 0169,US-WEST,HR,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0170,SOFTWARE_COMPONENT,Software Component 0170,GLOBAL,Manufacturing,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0171,SOFTWARE_COMPONENT,Software Component 0171,EU-WEST,Manufacturing,HIGH,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
COMP-0172,SOFTWARE_COMPONENT,Software Component 0172,EU-WEST,Finance,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0173,SOFTWARE_COMPONENT,Software Component 0173,GLOBAL,Data,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0174,SOFTWARE_COMPONENT,Software Component 0174,LATAM,Finance,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0175,SOFTWARE_COMPONENT,Software Component 0175,EU-WEST,Data,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0176,SOFTWARE_COMPONENT,Software Component 0176,AP-SOUTH,Support,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0177,SOFTWARE_COMPONENT,Software Component 0177,AP-SOUTH,Manufacturing,MEDIUM,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
COMP-0178,SOFTWARE_COMPONENT,Software Component 0178,LATAM,Supply Chain,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0179,SOFTWARE_COMPONENT,Software Component 0179,GLOBAL,Commerce,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0180,SOFTWARE_COMPONENT,Software Component 0180,GLOBAL,Manufacturing,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0181,SOFTWARE_COMPONENT,Software Component 0181,EU-WEST,Data,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0182,SOFTWARE_COMPONENT,Software Component 0182,EU-CENTRAL,Corporate,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0183,SOFTWARE_COMPONENT,Software Component 0183,US-WEST,HR,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0184,SOFTWARE_COMPONENT,Software Component 0184,LATAM,Security,HIGH,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
COMP-0185,SOFTWARE_COMPONENT,Software Component 0185,EU-CENTRAL,Sales,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0186,SOFTWARE_COMPONENT,Software Component 0186,AP-SOUTH,Corporate,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0187,SOFTWARE_COMPONENT,Software Component 0187,US-EAST,Security,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0188,SOFTWARE_COMPONENT,Software Component 0188,AP-SOUTH,Security,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0189,SOFTWARE_COMPONENT,Software Component 0189,AP-NORTHEAST,Finance,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0190,SOFTWARE_COMPONENT,Software Component 0190,EU-WEST,Support,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0191,SOFTWARE_COMPONENT,Software Component 0191,AP-SOUTH,Sales,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0192,SOFTWARE_COMPONENT,Software Component 0192,EU-CENTRAL,Finance,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0193,SOFTWARE_COMPONENT,Software Component 0193,AP-NORTHEAST,Finance,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0194,SOFTWARE_COMPONENT,Software Component 0194,EU-CENTRAL,Sales,HIGH,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
COMP-0195,SOFTWARE_COMPONENT,Software Component 0195,LATAM,Finance,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0196,SOFTWARE_COMPONENT,Software Component 0196,AP-NORTHEAST,Security,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0197,SOFTWARE_COMPONENT,Software Component 0197,EU-WEST,Support,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0198,SOFTWARE_COMPONENT,Software Component 0198,AP-NORTHEAST,Legal,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0199,SOFTWARE_COMPONENT,Software Component 0199,US-EAST,Manufacturing,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0200,SOFTWARE_COMPONENT,Software Component 0200,US-EAST,HR,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0201,SOFTWARE_COMPONENT,Software Component 0201,EU-WEST,HR,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0202,SOFTWARE_COMPONENT,Software Component 0202,US-EAST,Manufacturing,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0203,SOFTWARE_COMPONENT,Software Component 0203,EU-CENTRAL,Legal,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0204,SOFTWARE_COMPONENT,Software Component 0204,US-EAST,Manufacturing,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0205,SOFTWARE_COMPONENT,Software Component 0205,US-EAST,Corporate,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0206,SOFTWARE_COMPONENT,Software Component 0206,GLOBAL,Finance,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0207,SOFTWARE_COMPONENT,Software Component 0207,US-WEST,Sales,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0208,SOFTWARE_COMPONENT,Software Component 0208,GLOBAL,Supply Chain,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0209,SOFTWARE_COMPONENT,Software Component 0209,US-WEST,Security,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0210,SOFTWARE_COMPONENT,Software Component 0210,AP-SOUTH,Security,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0211,SOFTWARE_COMPONENT,Software Component 0211,AP-NORTHEAST,HR,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0212,SOFTWARE_COMPONENT,Software Component 0212,EU-CENTRAL,Manufacturing,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0213,SOFTWARE_COMPONENT,Software Component 0213,EU-CENTRAL,Manufacturing,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0214,SOFTWARE_COMPONENT,Software Component 0214,AP-SOUTH,Commerce,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0215,SOFTWARE_COMPONENT,Software Component 0215,AP-SOUTH,HR,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0216,SOFTWARE_COMPONENT,Software Component 0216,AP-NORTHEAST,Security,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0217,SOFTWARE_COMPONENT,Software Component 0217,US-EAST,Data,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0218,SOFTWARE_COMPONENT,Software Component 0218,US-EAST,HR,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0219,SOFTWARE_COMPONENT,Software Component 0219,US-WEST,Commerce,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0220,SOFTWARE_COMPONENT,Software Component 0220,LATAM,Engineering,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0221,SOFTWARE_COMPONENT,Software Component 0221,GLOBAL,Supply Chain,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0222,SOFTWARE_COMPONENT,Software Component 0222,AP-NORTHEAST,Commerce,LOW,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0223,SOFTWARE_COMPONENT,Software Component 0223,EU-CENTRAL,Engineering,CRITICAL,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0224,SOFTWARE_COMPONENT,Software Component 0224,EU-CENTRAL,Sales,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0225,SOFTWARE_COMPONENT,Software Component 0225,US-WEST,Security,CRITICAL,INTERNAL,CONDITIONAL,ACTIVE,SYNTHETIC
COMP-0226,SOFTWARE_COMPONENT,Software Component 0226,US-WEST,Security,MEDIUM,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
COMP-0227,SOFTWARE_COMPONENT,Software Component 0227,US-WEST,Manufacturing,HIGH,INTERNAL,TRUSTED,ACTIVE,SYNTHETIC
